,crisis_support,desc,org,title,advocacy,women,health_med,homeless_housing,seniors,arts_culture,animals,edu_lit,child_youth,community
1130,False,Revitalize community spaces throughout New York City with Habitat for Humanity! Our Brush With Kindness (BWK) program enhances community...,Habitat for Humanity New York City,Paint with Habitat for Humanity NYC!,False,False,False,True,False,True,False,False,False,True
1131,False,Who We Are Rescuing Leftover Cuisine is a 501(c)3 non-profit focused on providing a reliable food rescue service by fostering community...,Rescuing Leftover Cuisine Inc,Volunteer Weekly (with Stipend) to Fight Hunger and Food Waste in NYC!,False,False,False,True,False,False,False,False,False,False
1132,False,Who We Are Rescuing Leftover Cuisine is a 501(c)3 non-profit focused on providing a reliable food rescue service by fostering community...,Rescuing Leftover Cuisine Inc,Fight Food Waste and Hunger in NYC on Monday's or Wednesday's!,False,False,False,True,False,False,False,False,False,False
1133,False,Who We Are Rescuing Leftover Cuisine is a 501(c)3 non-profit focused on providing a reliable food rescue service by fostering community...,Rescuing Leftover Cuisine Inc,Lead the Fight Against Hunger and Food Waste in NYC as a Lead Rescuer!,False,False,False,True,False,False,False,False,False,False
1134,False,"The Guardian Ad Litem (GAL) Program recruits, trains, and provides Housing Court judges with a pool GALs whose goal is to safeguard the...",Civil Court of the City of New York,"New York City Housing Court, Guardian Ad Litem Program",False,False,False,True,False,False,False,False,False,False
1135,False,Homeless Persons’ Memorial Day (HPMD) is a national day of commemoration for anyone who passed away while experiencing homelessness...,Care For the Homeless,Musician needed for Homeless Persons' Memorial Day!,False,False,False,True,False,True,False,False,False,False
1136,False,"WITH SINCERE THANKS TO THE GREATER NEW YORK CITY COMMUNITY, ALL AVAILABLE POSITIONS ARE NOW BOOKED AND ALL PROGRAMS ARE AT CAPACITY FOR...","Bowery Residents' Committee, Inc.",VOLUNTEER THIS CHRISTMAS SEASON & SERVE THOSE IN NEED,False,False,False,True,False,False,False,False,False,False
1137,False,Join the joy! Help us brighten the lives of homeless children this holiday season by making sure all the event supplies are delivered to...,Dare2B,Thanksgiving Prep! Equipment Loading,False,False,False,True,False,False,False,False,True,True
1138,False,Who We Are Rescuing Leftover Cuisine is a 501(c)3 non-profit focused on providing a reliable food rescue service by fostering community...,Rescuing Leftover Cuisine Inc,Fight Hunger and Food Waste in NYC on Friday Afternoons!,False,False,False,True,False,False,False,False,False,False
1139,False,Who We Are Rescuing Leftover Cuisine is a 501(c)3 non-profit focused on providing a reliable food rescue service by fostering community...,Rescuing Leftover Cuisine Inc,Volunteer Fridays (with Stipend) to Fight Food Waste and Hunger in NYC!,False,False,False,True,False,False,False,False,False,False
1140,False,Drivers will be required to have an SUV or vehicle with a large trunk to pick up event bins from the Brooklyn OR Harlem shelter and drop...,Dare2B,Drivers - Event Equipment Drop off,False,False,False,True,False,False,False,False,True,True
1141,False,"Date: Wednesday, November 27, 2019 Dare2B is excited to welcome new and long-term volunteers this holiday season. Together we will...",Dare2B,2019 Thanksgiving Meal Preparation,False,False,False,True,False,False,False,False,True,True
1142,False,Dare2B is excited to welcome new and long-term volunteers this holiday season. Together we will prepare a gourmet meal to be distributed...,Dare2B,2019 Thanksgiving Meal WarmUp/Distribution,False,False,False,True,False,False,False,False,True,True
1143,False,"RESCUING LEFTOVER CUISINE: Rescuing Leftover Cuisine is a national 501(c)3 non-profit food rescue organization, operating in 16 cities...",ONE BRICK,Volunteer with One Brick and Rescuing Leftover Cuisine,False,False,False,True,False,False,False,False,False,False
1144,False,"In the United States alone, 40 percent of food gets tossed every year - and that amouns to $162 billion in waste annually, according to...",ONE BRICK,Volunteer with One Brick and Rescuing Leftover Cuisine - Food for the Needy,False,False,False,True,False,False,False,False,False,False
1145,False,"Be a member of the Builders of The New World, a theatre and education program for Homeless children, now in its eleventh year of...",The Actors Theatre Workshop,Builders of the New World -- Videographer Volunteer,False,False,False,True,False,True,False,False,True,False
1146,False,Dare2B are hosting their annual Thanksgiving Events to create a memorable moment for children living in shelters and their families. Join...,Dare2B,2019 Thanksgiving Celebrations,False,False,False,True,False,False,False,False,True,False
1147,False,MAKE A DIFFERENCE! VOLUNTEER! Want to Volunteer? Need help getting started? Come in for a free and personal one-on-one interview to help...,Volunteer Referral Center,Volunteer Referral Service,False,False,False,True,False,False,False,False,True,True
1148,False,We are currently looking for chefs to assist in our soup kitchen. As Thanksgiving approaches we tend to serve more people . Volunteer...,Grand Central Neighborhood Social Services...,Licensed Chefs/Cooks Needed,False,False,False,True,False,False,False,False,False,True
1149,False,Round 2 Resources is looking for volunteers for multiple positions: Men and women are needed to help pick up furniture at donors homes...,"Round 2 Resources, Inc",Help redistribute donations to those in need in your community!,False,False,False,True,False,False,False,False,False,True
1150,False,JASA has volunteer opportunities available at sites throughout New York City. Please contact Blaise McNair for more information at...,JASA,JASA is looking for Motivated Volunteers at Program Sites throughout New York City!,False,False,False,True,True,False,False,True,False,False
1151,False,"At our Hudson CASA Coordinated Entry Program and Drop-In Center, serving the Homeless of Hudson County, we need assistance weekdays,...",Garden State Episcopal CDC,Homeless Services Program Morning Associate,False,False,False,True,False,False,False,False,False,True
1152,False,"Intern or Volunteer with ChangingThePresent.org to Support the Homeless and Make a Difference in Their Lives! Use your skills,...",Changing The Present,Make a Difference! Volunteer to Support the Homeless,False,False,False,True,False,False,False,False,False,False
1153,False,Lantern Community Services is a supportive housing non-profit that helps people who are formerly homeless or have recently aged out of...,Lantern Community Services,Graphic Design Volunteer at Lantern Community Services!,False,False,False,True,False,True,False,False,False,True
1154,False,Lantern Community Services provides innovative services to help New Yorkers who are formerly homeless or have recently aged out of foster...,Lantern Community Services,Help Lantern Residents with Financial Planning,False,False,False,True,False,False,False,True,False,False
1155,False,Lantern Community Services is a social services organization that provides services to people who are formerly homeless or have recently...,Lantern Community Services,Help with Lantern's Cooking Class in Bed-Stuy!,False,False,False,True,False,False,False,False,False,True
1156,False,Do you care about hunger and getting people the fresh food they need? Do you want to give back to vulnerable New Yorkers? Then this is...,Lantern Community Services,Help with Lantern's Fresh Food Box Program in Bed-Stuy!,False,False,False,True,False,False,False,False,False,True
1157,False,Do you care about hunger and getting people the fresh food they need? Do you want to give back to vulnerable New Yorkers? Then this is...,Lantern Community Services,Help with Lantern's Fresh Food Box Program!,False,False,False,True,False,False,False,False,False,True
1158,False,The Ignatian Volunteer Corps (IVC) exists to address the greatest social needs of New York City Metro area with the experience and skills...,Ignatian Volunteer Corps,IVC seeks Active Seniors in New York,False,False,False,True,True,False,False,False,False,False
1159,False,"Go the extra mile with Back on My Feet NYC! Dedicated teams of volunteers run, walk, or jog 2-4 miles with our members who are...",Back on My Feet NYC,Midtown Morning Runner or Walker,False,False,False,True,False,False,False,False,False,False
1160,False,Please help us extend the hours that the laundry room is available to the shelter residents. The volunteer will help the shelter...,Services for the UnderServed,Laundry Room Attendant,False,False,False,True,False,False,False,False,False,False
1161,False,"Go the extra mile with Back on My Feet NYC! Dedicated teams of volunteers run, walk, or jog 2-4 miles with our members who are...",Back on My Feet NYC,East Village Morning Runner Walker,False,False,False,True,False,False,False,False,False,True
1162,False,"Go the extra mile with Back on My Feet NYC! Dedicated teams of volunteers run, walk, or jog 2-4 miles with our members who are...",Back on My Feet NYC,Brooklyn Morning Walkers and Runners Needed!,False,False,False,True,False,False,False,False,False,True
1163,False,"Located on the Lower East Side on Pitt Street, Los Vecinos Apartments is a co-ed 35 room permanent housing facility for formerly homeless...","Bowery Residents' Committee, Inc.","Host a Weekly ""Smoothie Group""!",False,False,False,True,False,False,False,False,False,False
1164,False,"BRC is a leading provider of housing and services to thousands of New York City's neediest individuals. Offering a hand up, not a hand...","Bowery Residents' Committee, Inc.","Help Serve Breakfast, Lunch or Dinner!",False,False,False,True,False,False,False,False,False,False
1165,False,"Volunteers are needed to assist in various administrative assistant capacities from taking inventory, filing, document shredding,...","Bowery Residents' Committee, Inc.",Work alongside our great staff at BRC!,False,False,False,True,False,False,False,False,False,True
1166,False,"Located on the Lower East Side on Pitt Street, Los Vecinos Apartments is a co-ed 35 room permanent housing facility for formerly homeless...","Bowery Residents' Committee, Inc.",Calling All Crafters and Artistic Folks!,False,False,False,True,False,False,False,False,False,False
1167,False,Are you exceptionally outgoing and friendly? Are you able to jump right in and engage folks in conversation? Do you have a hobby or...,"Bowery Residents' Committee, Inc.","Play a game, teach a skill, have a great time and still do some good!",False,False,False,True,False,False,False,False,False,True
1168,False,"Volunteers are a key component to the continued success of GCNSSC. By working within the agency, both groups and individuals can...",Grand Central Neighborhood Social Services...,Volunteer in our Soup Kitchen,False,False,False,True,False,False,False,False,False,False
1169,False,"We are a food pantry, community kitchen, and overnight shelter in Midtown Manhattan looking for administrative help weekdays from 9-5!...",Episcopal Charities,Administrative Assistant/Office Admin. Help Needed!,False,False,False,True,False,False,False,False,False,False
1170,False,"Volunteers on New York Cares' Hunger projects do more than simply serve a meal - they provide a warm smile, friendly conversation, and...",New York Cares,Hunger Projects with New York Cares in Brooklyn,False,False,False,True,False,False,False,False,False,True
1171,False,"Volunteers on New York Cares' Hunger projects do more than simply serve a meal - they provide a warm smile, friendly conversation, and...",New York Cares,Hunger Projects with New York Cares,False,False,False,True,False,False,False,False,False,True
1172,False,GrowNYC is the sustainability resource for New Yorkers: providing free tools and services anyone can use in order to improve our City and...,Food Bank For New York City,Farm 2 Food Bank with GrowNYC Greenmarkets - Union Square,False,False,False,True,False,False,False,False,False,True
1173,False,GrowNYC is the sustainability resource for New Yorkers: providing free tools and services anyone can use in order to improve our City and...,Food Bank For New York City,Farm 2 Food Bank with GrowNYC Greenmarkets - Dag Hammarskjold Plaza,False,False,False,True,False,False,False,False,False,True
1174,False,Want to make a difference? Do you enjoy knitting and/or are you generally crafty? Or perhaps you just want a good excuse to get out of...,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Knitting Group Volunteer - adults 55+ only,False,False,False,True,True,False,False,False,False,True
1175,False,Want to make a difference? Support this East Village group’s affordable housing- and diversity-minded mission by helping secure...,Retired & Senior Volunteer Program (RSVP)/CSSNYC,NORC Community Assistant - adults 55+ only,False,False,False,True,False,False,False,False,False,True
1176,False,Want to make a difference? Do you want to volunteer for an organization working to make Southwest Brooklyn a great place for people of...,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Community Program Design and Outreach Assistant - adults 55+ only,False,False,False,True,False,False,False,False,False,True
1177,False,Want to make a difference? Do you want to volunteer for an organization working to make Southwest Brooklyn a great place for people of...,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Community Organizer for Immigrant Workers - adults 55+ only,False,False,False,True,False,False,False,False,False,True
1178,False,Lantern Community Services is a homeless services non-profit that helps people who are formerly homeless or have recently aged out of...,Lantern Community Services,Give Massages to Lantern Residents!,False,False,False,True,True,False,False,False,False,False
1179,False,Marketplace in Jersey City is a project dedicated to battling hunger and poverty in our community through an emergency food pantry. This...,Jersey Cares,Marketplace in Jersey City,False,False,False,True,False,False,False,False,False,True
1180,False,Assist with meal prep and service for the 340 individuals residing at the Harmonia shelter. The tasks may include chopping vegetables and...,Services for the UnderServed,Meal Prep & Service,False,False,False,True,False,False,False,False,False,False
1181,False,"GMHC is a not-for-profit, data-driven, volunteer-supported, and community-based organization committed to national leadership in the...",Gay Men's Health Crisis,Hairstylist/Cutter at GMHC,False,False,False,True,False,False,False,False,False,True
1182,False,"St. Lucy’s Shelter is a supervised 24-hour, 7-day-a-week, year-round emergency shelter for single women and men offering emergency...",Jersey Cares,Hunger Helpers in Jersey City,False,False,False,True,False,False,False,False,False,True
1183,False,Create holiday snow globes and wreathes with the individuals in our West Harlem Safe Haven!,Center for Urban Community Services,Holiday Ornament Project with Homeless Individuals,False,False,False,True,False,True,False,False,False,False
1184,False,"WITH SINCERE THANKS TO THE GREATER NEW YORK CITY COMMUNITY, ALL AVAILABLE POSITIONS ARE NOW BOOKED AND ALL PROGRAMS ARE AT CAPACITY FOR...","Bowery Residents' Committee, Inc.","BOOKED TO CAPACITY:  Volunteers Needed to Serve this Thanksgiving in East New York,...",False,False,False,True,False,False,False,False,False,False
1185,False,"WITH SINCERE THANKS TO THE GREATER NEW YORK CITY COMMUNITY, ALL AVAILABLE POSITIONS ARE NOW BOOKED AND ALL PROGRAMS ARE AT CAPACITY FOR...","Bowery Residents' Committee, Inc.",BOOKED TO CAPACITY:  Help Serve PRE-Thanksgiving Meal to Those in Need on the Far Upper...,False,False,False,True,False,False,False,False,False,False
1186,False,Dare2B is excited to welcome new and long-term volunteers this holiday season. Together we will serve a gourmet meal and funfilled...,Dare2B,Volunteer Event DJs Needed for Dare2B Kids Thanksgiving Celebration,False,False,False,True,False,False,False,False,True,True
1187,False,"Serve families in need nutritious hot meals in Harlem at St. Mary's Church! Volunteers of all ages are welcome, and groups of any size...",Episcopal Charities,Serve Meals to Hungry New Yorkers in Harlem!,False,False,False,True,False,False,False,False,False,True
1188,False,Do you care about getting people the fresh food they need? Do you want to give back to vulnerable New Yorkers? Then this is the...,Lantern Community Services,Help with Lantern's Fresh Food Box Program on the Upper West Side!,False,False,False,True,False,False,False,False,False,True
1189,False,Dare2BNYC is currently recruiting volunteers interested in making a meaningful impact in NYC. We are seeking candidates that can work at...,Dare2B,Harlem - Winter Program - Kids Activity Coordinators,False,False,False,True,False,False,False,False,True,False
1190,False,Purpose Volunteers are needed to help JASA’s Legal Department stay organized by assisting with clerical tasks. Responsibilities...,JASA,JASA Legal Services for the Elderly in Queens Needs Volunteer File Clerks!,False,False,False,True,True,False,False,False,False,False
1191,False,Do you care about hunger and getting people the fresh food they need? Do you want to give back to vulnerable New Yorkers? Then this is...,Lantern Community Services,Help with Lantern's Fresh Food Box Program in East Harlem!,False,False,False,True,False,False,False,False,False,True
1192,False,Lantern Community Services is a homeless services non-profit that helps people who are formerly homeless or have recently aged out of...,Lantern Community Services,Help Lantern Community Services with Administrative Work on the Upper West Side,False,False,False,True,False,False,False,False,False,True
1193,False,Lantern Community Services is a homeless services non-profit that helps people who are formerly homeless or have recently aged out of...,Lantern Community Services,Help Lantern Community Services with Administrative Work,False,False,False,True,False,False,False,False,False,True
1194,False,Do you care about hunger and getting people the fresh food they need? Do you want to give back to vulnerable New Yorkers? Then this is...,Lantern Community Services,Help with Lantern's Fresh Food Box Program on the Upper West Side!,False,False,False,True,False,False,False,False,False,True
1195,False,"Lantern is home to more than 1,400 formerly homeless people who live in our 15 apartment buildings across New York City. We pioneered...",Lantern Community Services,Give Haircuts to Lantern Residents!,False,False,False,True,False,False,False,False,False,True
1196,False,Staff the Ansche Chesed shelter from 9:00pm to 6:30am. Volunteer sleeps in a separate room with phone and private bathroom. Guests are...,Ansche Chesed Homeless Shelter,Overnight Volunteer,False,False,False,True,False,False,False,False,False,False
1197,False,Come spread JOY with The Birthday Party Project!! We host MAGICAL birthday parties for the children living at the Bushwick Family...,The Birthday Party Project,Brooklyn birthday enthusiasts needed!!,False,False,False,True,False,False,False,False,True,True
1198,False,"Go the extra mile with Back on My Feet NYC! Dedicated teams of volunteers run, walk, or jog 2-4 miles with our members who are...",Back on My Feet NYC,West Harlem Joggers and Walkers Needed!,False,False,False,True,False,False,False,False,False,True
1199,False,"Go the extra mile with Back on My Feet NYC's Team East Harlem! Dedicated teams of volunteers run, walk, or jog 2-4 miles with our members...",Back on My Feet NYC,East Harlem Morning Runner and Walker,False,False,False,True,False,False,False,False,False,True
1200,False,"Located in Harlem on 132nd Street, Cecil Ivory House is a 24 bed transitional housing program targeting formerly homeless clients who are...","Bowery Residents' Committee, Inc.",Calling All Party Planners and Hosts!,False,False,False,True,False,False,False,False,False,False
1201,False,"Do you enjoy the written word? Are you familiar with proper form and function in a poem? Do you have a passion for putting pen to paper,...","Bowery Residents' Committee, Inc.",Do you enjoy creative writing?  Want to share your passion?,False,False,False,True,False,False,False,False,False,True
1202,False,"BRC maintains nearly 375 supported apartments throughout Manhattan, Brooklyn and the Bronx through the HomePlus program. These apartments...","Bowery Residents' Committee, Inc.",Work Behind the Scenes as an Administrative Assistant!,False,False,False,True,False,False,False,False,False,False
1203,False,"Volunteers on New York Cares' Hunger projects do more than simply serve a meal - they provide a warm smile, friendly conversation, and...",New York Cares,Hunger Projects with New York Cares in Queens,False,False,False,True,False,False,False,False,False,True
1204,False,"Volunteers on New York Cares' Hunger projects do more than simply serve a meal - they provide a warm smile, friendly conversation, and...",New York Cares,Hunger Projects with New York Cares in Staten Island,False,False,False,True,False,False,False,False,False,True
1205,False,"Unload the truck and help deliver new food items at our choice-style food pantry that provides more than 40,000 meals a month. Dress...",Food Bank For New York City,Food Delivery Support in West Harlem (16+),False,False,False,True,False,False,False,False,False,True
1206,False,"Our Community Kitchen and Pantry welcomes a multitude of both clients and guests everyday, but to keep our busy kitchen and pantry...",Food Bank For New York City,"Sweep, Scrub, and Shine in West Harlem",False,False,False,True,False,False,False,False,False,True
1207,False,"Volunteers assist senior citizen members of our pantry, check out and bag groceries, and restock shelves at our choice-style food pantry....",Food Bank For New York City,Shop & Stock with Seniors in West Harlem (13+),False,False,False,True,False,False,False,False,False,True
1208,False,"We are excited to be launching a new expansion of our pantry offerings at the Community Kitchen and Pantry, opening up our pantry on...",Food Bank For New York City,Saturday Shop & Stock with Families in West Harlem,False,False,False,True,False,False,False,False,False,True
1209,False,"Volunteers assist families as they shop, check out and bag groceries, and restock shelves at our choice-style food pantry that provides...",Food Bank For New York City,Shop & Stock with Families in West Harlem,False,False,False,True,False,False,False,False,False,True
1210,False,You can provide vital help to us at our highest need project by sorting donated and bulk items into boxes of specific categories and...,Food Bank For New York City,Repack in Hunts Point,False,False,False,True,False,False,False,False,False,True
1211,False,The Campaign Against Hunger has been providing thousands upon thousands of people with free food and other social services for 20 years....,The Campaign Against Hunger (TCAH),Office Assistant for Food Justice Non-Profit,False,False,False,True,False,False,False,False,False,True
1212,False,"One Saturday each month, we welcome volunteers of all ages to our Warehouse & Distribution Center in the Bronx, uniting in an effort...",Food Bank For New York City,Weekend Repack in Hunts Point (BRONX),False,False,False,True,False,False,False,False,False,True
1213,False,Volunteer with the ReStore team and help us raise funds for Habitat for Humanity NYC! GENERAL SUMMARY: Habitat for Humanity NYC’s...,Habitat for Humanity New York City,Habitat for Humanity NYC ReStore Volunteers Needed!,False,False,False,True,False,False,False,False,False,True
1214,False,"Each Wednesday, we prep & serve a simple vegetarian meal offering in Central Harlem for anyone who needs one. One can help cook...",MANDALA CAFE INC,Volunteer To Cook & Serve Every Wednesday,False,False,False,True,False,False,False,False,False,True
1215,False,"Mix and mingle with DOROT’s Homelessness Prevention Program participants on Thursday evenings. Help serve group dinners, sample a...","DOROT, Inc",Serve and Host Meals at DOROT's Homeless Prevention Program for Seniors,False,False,False,True,True,False,False,False,False,True
1216,False,"The Campaign Against Hunger is a food pantry. But we are also so much more than that, offering classes and tastings of healthy foods to...",The Campaign Against Hunger (TCAH),Creative Chefs for Food Pantry,False,False,False,True,False,False,False,False,False,True
1217,False,Our Volunteer Program gives corporate and large groups the opportunity to make a meaningful impact in supporting our mission. We have...,Center for Urban Community Services,Corporate and Group Volunteering with CUCS,False,False,False,True,False,False,False,False,False,True
1218,False,"We are seeking a volunteer Network Administrator/Support Technician with experience delivering technical support, implementation &...","World Association for Community Empowerment, Inc.",LOCAL NETWORK ADMINISTRATOR,False,False,False,True,False,False,False,False,False,False
1219,False,"With our Hunger Helpers program, volunteers are empowered to change the lives of men, women, and children living in poverty. St....",Jersey Cares,Hunger Helpers in Newark (St.Johns),False,False,False,True,False,False,False,False,False,True
1220,False,Reaching-Out Community Services operates as a supermarket- style client choice food pantry plus program. Our clients choose thier food...,Reaching-Out Community Services Inc.,Food Pantry Plus Program     Helpers Needed,False,False,False,True,False,False,False,False,True,False
1221,False,Volunteers will be assisting in our Digital Choice Supermarket-Style Food Pantry program. This is adignified way of helping those in need...,Reaching-Out Community Services Inc.,Community Food Pantry: in need of stock boy,False,False,False,True,False,False,False,False,False,True
1222,False,"Staff the Ansche Chesed shelter from 7pm to 9pm. Open doors, orient new guests, answer questions, monitor activities.",Ansche Chesed Homeless Shelter,Opening Volunteer,False,False,False,True,False,False,False,False,False,False
1223,False,The Elizabeth Coalition to House the Homeless hosts a Christmas Boutique each year for our homeless families. Family members can come to...,Elizabeth Coalition to House the Homeless,Homeless Christmas Boutique,False,False,False,True,False,False,False,False,True,True
1224,False,"WITH SINCERE THANKS TO THE GREATER NEW YORK CITY COMMUNITY, ALL AVAILABLE POSITIONS ARE NOW BOOKED AND ALL PROGRAMS ARE AT CAPACITY FOR...","Bowery Residents' Committee, Inc.",BOOKED TO CAPACITY:  Volunteers Needed to Serve this Thanksgiving in the Bronx,False,False,False,True,False,False,False,False,False,False
1225,False,"Help serve families in need in the Bronx food at St. Andrew's Church! Volunteers of all ages are welcome, and groups of any size and...",Episcopal Charities,Help serve meals to hungry families in the Bronx!,False,False,False,True,False,False,False,False,False,True
1226,False,"Help stock the food pantry at St. James' Fordham! Volunteers are needed on this Saturday of service to bag rice, organize the pantry and...",Episcopal Charities,Help Stock a Food Pantry in the Bronx!,False,False,False,True,False,False,False,False,False,True
1227,False,Volunteer with Habitat for Humanity in Queens! Habitat for Humanity New York City transforms lives by building quality homes with...,Habitat for Humanity New York City,Build with Habitat for Humanity in Queens!,False,False,False,True,False,False,False,False,False,True
1228,False,Lantern Community Services is a non-profit organization that provides services to people who are formerly homeless or have recently aged...,Lantern Community Services,Help Latern Community Services with Admin Work at Bronx Location!,False,False,False,True,False,False,False,False,False,True
1229,False,Help homeless or at risk of being homeless children achieve better in school through after-school program. We are in great need of...,Elizabeth Coalition to House the Homeless,Volunteer for Afterschool Program for homeless/ at risks of being homeless children.,False,False,False,True,False,False,False,True,True,False
1230,False,"Volunteers on New York Cares' Hunger projects do more than simply serve a meal - they provide a warm smile, friendly conversation, and...",New York Cares,Hunger Projects with New York Cares in the Bronx,False,False,False,True,False,False,False,False,False,True
1231,False,Serve the hungry from a mobile pantry by providing the many people who are unable to reach a community foodbank with this invaluable...,Jersey Cares,Marketplace in Newark (Community FoodBank of New Jersey),False,False,False,True,False,False,False,False,False,True
1232,False,Marketplace in Hillside is a project dedicated to battling hunger and poverty in our community. The Community FoodBank of New Jersey...,Jersey Cares,Marketplace in Hillside,False,False,False,True,False,False,False,False,False,True
1233,False,"St. Peter's Haven Food Pantry serves over 1,000 Passaic County families and individuals in need by providing them with supplementary...",Jersey Cares,Marketplace in Clifton,False,False,False,True,False,False,False,False,False,True
1234,False,Have time and want to contribute to a great cause? Homeless is a real issue in NJ and it's really big in the LGBT community. This...,HBP RAIN Foundation dba Essex County RAIN...,Shelter Volunteer - Overnight & Day Assistance,False,False,False,True,False,False,False,False,False,False
1235,False,We are a nonprofit organization located in East Orange NJ that is committed to serving the LGBT community and specifically those that are...,HBP RAIN Foundation dba Essex County RAIN...,Grant Writing Volunteer for LGBT Homeless Shelter,False,False,False,True,False,False,False,False,False,False
1236,False,"Partner with Eva's Workforce Development Program, whose goals are to empower, mentor and prepare clients with the knowledge, courage and...",EVAS VILLAGE INC,Workforce Development Volunteers,False,False,False,True,False,False,False,False,False,False
1237,False,"On Wednesday, January 29, 2019 from 12:00 a.m. to 11:59 p.m., volunteers recruited by St. Paul's Community Development Corporation...",St. Paul's Community Development Corporation,2020 Point-In-Time Homeless Count Volunteer,False,False,False,True,False,False,False,False,False,True
1238,False,Member Duties : Two (2) Full-time and two (2) Half-time AmeriCorps member positions are available. The Construction Coordinator Aide (FT)...,St. Paul's Community Development Corporation,Paterson Habitat for Humanity (AmeriCorps) - Full-Time,False,False,False,True,False,False,False,False,False,True
1239,False,The St. Paul's Community Development Corporation -- Emergency Men's Shelter is in need of individuals or groups interested in PREPARING...,St. Paul's Community Development Corporation,Emergency Men's Shelter -- Dinner Preparer & Server,False,False,False,True,False,False,False,False,False,True
1240,False,"In need of a licensed plumber, perhaps retired, to assist in the plumbing work as we construct our houses!",Paterson Habitat for Humanity,Licensed Plumber,False,False,False,True,False,False,False,False,False,True
1241,False,"Volunteers range from students to retirees, skilled trades people to weekend do-it-yourselfers, church and synagogue members to...",Paterson Habitat for Humanity,Construction Volunteer,False,False,False,True,False,False,False,False,False,True
1242,False,"Project Coordinators (PC's), volunteer in a leadership capacity at our volunteer opportunities and provide organization and a team...",Jersey Cares,Project Coordinator - Be a Leader,False,False,False,True,True,False,False,False,False,True
1243,False,"Volunteer and make a measurable difference in the lives of many by helping sort, organize and package items for distribution to families....",Jersey Cares,Marketplace in Newark (New Community Corporation),False,False,False,True,False,False,False,False,False,True
1244,False,The Arab American Civic Organization provides critical resources to serve the diverse needs our community. Our services address issues...,Women and Families Ascending Association (WAFAA),Community Advocacy - Internship,False,False,False,True,False,False,False,False,True,False
1245,False,Join our 2020 Bank of America Chicago Marathon Team to run on October 11th 2020! We appreciate everything that our charity runners do to...,La Casa Norte,2020 Bank of America's Chicago Marathon,False,False,False,True,False,False,False,False,True,False
1246,False,"On the SECOND Saturday of the month we gather in Logan Square and prepare food, clothing and other comfort items to share with our...",CHICAGO BRIDGE PROJECT,Service Day Afternoon Volunteer- Downtown,False,False,False,True,False,False,False,False,False,True
1247,False,"Hello, We're looking for energetic, passionate and motivated individuals in the Chicagoland area to join our Associate Board. We believe...",Street Samaritans,Passionate Associate Board Members Wanted!,False,False,False,True,False,False,False,False,False,True
1248,False,Chicago HOPES for Kids provides shelter-based academic support for children in Chicago's homeless and domestic violence shelters. We run...,Chicago HOPES for Kids,Family Support Coordinator (1700 hour AmeriCorps),False,False,False,True,False,False,False,True,True,False
1249,False,Chicago HOPES for Kids provides shelter-based academic support for children in Chicago's homeless and domestic violence shelters. We run...,Chicago HOPES for Kids,Volunteer Coordinator (1700 hour AmeriCorps member),False,False,False,True,False,False,False,True,True,False
1250,False,Chicago HOPES for Kids provides shelter-based academic support for children in Chicago's homeless and domestic violence shelters. We run...,Chicago HOPES for Kids,Program Coordinator (1700 hour AmeriCorps member),False,False,False,True,False,False,False,True,True,False
1251,False,Chicago HOPES for Kids provides shelter-based academic support for children in Chicago's homeless and domestic violence shelters. We run...,Chicago HOPES for Kids,Outreach Coordinator (1700 hour AmeriCorps State),False,False,False,True,False,False,False,False,True,False
1252,False,"Preparation Activities for serving Thanksgiving meal to homeless and families in the West Humboldt Park community of Chicago, Illinois....",Salvation Army,Thanksgiving Dinner (Meal Prep Activities),False,False,False,True,False,False,False,False,False,True
1253,False,"Renaissance Social Services is changing the lives of individuals and families in Chicago, giving them hope and vision for a new life. By...","Renaissance Social Services, Inc.",Financial Workshop for formerly homeless individuals,False,False,False,True,False,False,False,False,False,False
1254,False,We are looking for volunteer/volunteer families to prepare a holiday meal and donate it to our programs. Turkey Ham Collard Greens Green...,La Casa Norte,Thanksgiving Meal Logan Square,False,False,False,True,False,False,False,False,True,False
1255,False,"Our pantry serves well over 200 households and over 10,000 pounds of food per week while providing our clients the opportunity to choose...",Marillac St. Vincent Family Services,Pantry Volunteers! Help us reach over a Thousand Households a Month!,False,False,False,True,True,False,False,False,False,False
1256,False,"Tuesday 1:00pm-4pm, Thursday 9am-2pm, Saturday, 9am-12pm Partner with us in our fresh market food pantry by setting up the pantry,...",Breakthrough Urban Ministries,Fresh Market Food Pantry,False,False,False,True,False,False,False,False,False,True
1257,False,Provide and serve a meal while building relationships with homeless guests on weeknights and weekends. *Groups only **Must purchase and...,Breakthrough Urban Ministries,"Provide, Prep and Serve a Meal (Manna Ministry)",False,False,False,True,False,False,False,False,False,False
1258,False,"Partner with staff to support intake process, answer phones, sign guests in, and monitor chores.",Breakthrough Urban Ministries,Shelter Assistant,False,False,False,True,False,False,False,False,False,True
1259,False,Greetings! Care for Friends is seeking groups to volunteer for a day of service on our weekly Corporate Thursdays. What exactly does this...,Care For Friends,Care for Friend's Day of Service - Corporate Thursdays,False,False,False,True,False,False,False,False,False,False
