title,org,desc
Science Tutors/Work with Lab/Middle School/South Bronx/Fridays/1-2 hr per week,The City Tutors,The City Tutors (CT) is looking for science tutors to be a content lead who can lead topic discussions and science activities in...
Work with a Science Lab to Create Lessons for Middle School/High...,The City Tutors,The City Tutors (CT) is looking for science tutors to be a content lead who can develop possible topics for discussion in nanotechnology...
Web/Social Media Volunteers,LIFE TARGET INCORPORATED,PLEASE APPLY VIA EMAIL: volunteers@lifetarget.org SEEKING: Expert knowledge of WordPress and/or genius in social media to spread Life...
GoFundMe Life Target Campaign,LIFE TARGET INCORPORATED,"PLEASE APPLY VIA EMAIL: volunteers@lifetarget.org SEEKING: Individuals to build a dynamic team to raise funds through GoFundMe, giving..."
Do you love cats? Foster homes urgently needed!,Anjellicle Cats Rescue,We are urgently looking for foster homes for cats and kittens. Your loving care will help give a rescue cat or kitten a new chance to...
Volunteer Opportunity [Palisades Park] : Joyful Learning After-school Program Tutor for...,Give Chances,We are running free after schools for children underprivileged in order to give chances for them to get self esteem and confidence in...
URGENT: Cat Care Volunteers Needed at UES Adoption Center -- Weekday Mornings,Anjellicle Cats Rescue,"We are looking for experienced, cat-loving volunteers to spend quality time with our rescued cats at our Petco location on the UPPER EAST..."
Free Hostel Stay in Return for Volunteering (groups of 6+),Hostelling International New York,"At HI USA, we believe in the power of travel to open minds and the power of community service to open hearts. Above all, we believe that..."
Help a child smile with The Songs of Love Foundation,Songs of Love Foundation,The Songs of Love Foundation is a 501(c)(3) non-profit dedicated to helping sick children nationwide by providing them with their very...
Fellow Scrabble Player to Visit a Senior in Forest Hills,Queens Community House,"Queens Community House is recruiting volunteers for our Friendly Visiting program, a program that matches home bound older adults with..."
Speak Spanish? Want to Volunteer in Queens?,Queens Community House,"Queens Community House is recruiting volunteers for our Friendly Visiting program, a program that matches home bound older adults with..."
Visit with a Senior in Queens!,Queens Community House,Friendly Visiting is a social program for older adults. The program is funded by NYC Department of the Aging. The program matches...
Looking for a Board Chairperson,SEEING PLACE THEATER INC,We’re a 10 year old independent theater in NYC who recently got our 501c3 status. We’re looking to build our board and are...
"""Outreach""  Coordinator Organizers for action",YOUNG STARR MOVEMENT INC,"Duties include, but are not limited to, the following: Work with Young Starr Movement leadership to develop and implement a comprehensive..."
Help Lantern Community Services with Administrative Work on the Upper West Side,Lantern Community Services,Lantern Community Services is a homeless services non-profit that helps people who are formerly homeless or have recently aged out of...
Seeking Graphic Designer to Help with Fundraising Efforts for Ed Non-Profit,The City Tutors,Description: The City Tutors is looking for a graphic designer who can material to present to the media and prospective donors. Will work...
Lt. Joseph Kennedy Center: Food Pantry Volunteers (Harlem),Catholic Charities of the Archdiocese of New York,Do you want to join the fight against hunger? Would you love to a part of a dedicated team who help provide food for our community? Come...
Flatbush and East Flatbush needs Friendly Visiting volunteers!,heights and hills,"Do you live or work in Flatbush/EastFlatbush? We are looking for kind, patient, firendly volunteers who are interested in getting to know..."
Sr. Front End Developer,DEMOCRACYLAB US,DemocracyLab is a platform that connects skilled tech volunteers with tech for good projects that seek to tackle the world's most...
OFFICE ASSISTANT/OFFICE MANAGER,"World Association for Community Empowerment, Inc.","We are seeking two volunteers to help with answering the phone, filing documents, and processing and scheduling appointments for new..."
Math Tutor needed for Sugar Hill Broadway Housing Communities,The City Tutors,The City Tutors (CT) is looking for tutors to provide academic support in math for the Sugar Hill Project’s Homework Club for the...
Lab Assistants/Mentors,Students 2 Science,Lab assistants/mentors are volunteers and are needed to work with students who visit our labs and in classrooms during the school year....
Spanish Math Tutor Needed to Provide Embedded (In-Class) Support for CCNY CPS Program,The City Tutors,he City Tutors (CT) is looking for tutors to provided embedded (in-class) academic support in math for Spanish speaking students enrolled...
In-Class Tutoring Support for a 7th Grade Math Class,The City Tutors,The City Tutors (CT) provides in-class academic support for a 9th grade algebra class (a total of little more than 30 students) at...
Biology Tutor needed for Bio 102 course held through the CCNY Biology Department,The City Tutors,The City Tutors (CT) is looking for a tutor to run study groups that provide academic support for CCNY Biology 102 class students for the...
In-Class Math Tutor Needed for Adult Education Program at Hostos Community College,The City Tutors,The City Tutors (CT) is looking for tutors to provide in-class academic support in math for the Continuing Education Department at Hostos...
Older adult who loves fox news needs a volunteer to spend 1 hour a week,NEIGHBORHOOD SELF HELP BY OLDER PERSONS PROJECT...,Spend some time chatting with an elderly woman who loves fox news. Call Vladimir at 718-328-3536 extension45 and/or email:...
Help Lantern Community Services with Administrative Work,Lantern Community Services,Lantern Community Services is a homeless services non-profit that helps people who are formerly homeless or have recently aged out of...
Help with Lantern's Fresh Food Box Program on the Upper West Side!,Lantern Community Services,Do you care about hunger and getting people the fresh food they need? Do you want to give back to vulnerable New Yorkers? Then this is...
Stapleton Mobile Market Food Distribution,"City Harvest, Inc.","City Harvest is in high need of volunteers at our Tuesday, July 2nd Stapleton Mobile Market! Help distribute fresh produce, free of..."
Give Haircuts to Lantern Residents!,Lantern Community Services,"Lantern is home to more than 1,400 formerly homeless people who live in our 15 apartment buildings across New York City. We pioneered..."
Administrative Assistant,Harlem Film House Inc.,Harlem Film House is looking for a volunteer to help it's Founder/CEO with basic administrative tasks. This volunteer position calls for...
Special Events Internship,"South Bronx United, Inc.",Overview: Special Events Interns work closely with South Bronx United’s Executive Director in planning and managing nonprofit...
Community Outreach Volunteer,Harvest Home Farmer's Market,The Community Outreach Volunteer will be a part of our Community Engagement initiative. The main goal of the initiative is to increase...
Marketing Help for our Thrift Store Needed!,LSA Family Health Service,"We are looking for a fashion-savvy volunteer who can help with marketing our nonprofit thrift store, ""The Sharing Place."" This..."
URGENT!   Thrift Store Volunteers Needed!,LSA Family Health Service,"URGENT! Our Sharing Place Thrfit Shop, which supports the operation of the LSA Family Health Service, is in GREAT NEED for thrift shop..."
Read to children as a Guest Reader at Thurgood Marshall Academy with Change For Kids,Change for Kids,"Want to make a difference? Join Change For Kids at one of our partner schools, Thurgood Marshall Academy, and read to a classroom of..."
Read to children as a Guest Reader at Thurgood Marshall Academy with Change For Kids,Change for Kids,"Want to make a difference? Join Change For Kids at one of our partner schools, Thurgood Marshall Academy, and read to a classroom of..."
Read to children as a Guest Reader at Thurgood Marshall Academy with Change For Kids,Change for Kids,"Want to make a difference? Join Change For Kids at one of our partner schools, Thurgood Marshall Academy, and read to a classroom of..."
Read to children as a Guest Reader at Brooklyn Landmark with Change For Kids,Change for Kids,"Want to make a difference? Join Change For Kids at one of our partner schools, Brooklyn Landmark, and read to a classroom of excited..."
Read to children as a Guest Reader at Brooklyn Landmark with Change For Kids,Change for Kids,"Want to make a difference? Join Change For Kids at one of our partner schools, Brooklyn Landmark, and read to a classroom of excited..."
Read to children as a Guest Reader at Brooklyn Landmark with Change For Kids,Change for Kids,"Want to make a difference? Join Change For Kids at one of our partner schools, Brooklyn Landmark, and read to a classroom of excited..."
South Bergen Rotary Tricky Tray,SOUTH BERGEN ROTARY FOUNDATION,"This is our biggest fundraiser for the year. We need people to sell tickets, deliver prizes to winners, take photos of the event, post of..."
Meal Service - Individuals & small groups welcome,The Carter Burden Network,"The Carter Burden Network is dedicated to supporting the efforts of older people to remain in their homes living independently, safely,..."
Healing Without Borders,Coney Island Hospital,Patients and families come first. Complement CIH exceptional services by joining assignments that aim to ensure a comforting and healing...
Brooklyn birthday enthusiasts needed!!,The Birthday Party Project,Come spread JOY with The Birthday Party Project!! We host MAGICAL birthday parties for the children living at the Bushwick Family...
Volunteer as a Homework Helper,Astoria Values Inc.,We are looking for volunteers who would be able to help youth with their homework.We generally need volunteers between the hours of 8 AM...
Community Representative New York NY,EurAupair International Child Care Programs,EurAupair is looking for a Community Representative in the New York NY area. This is a paid volunteer position. Reimbursement is $700 per...
Jewish Culture Hour at The New Jewish Home,"The New Jewish Home, Manhattan Division",We are seeking individuals to assist weekly with transporting residents to with religious life events on Tuesday and Thursday Afternoons....
Talent Show Support Leaders,All Stars Project of New Jersey,The All Stars Project of New Jersey is celebrating 20 years of growing and building communities in Newark! Our mission is to transform...
Administrative Volunteer Support Staff,All Stars Project of New Jersey,Do you have a passion for becoming a leader? Do you wish to be able to affect social change for some of New Jersey’s most talented...
Administrative Assistant Volunteer,Center for the Integration and Advancement of...,Description: The Center for the Integration & Advancement of New Americans (CIANA) is a social services organization that works to...
Fall 2019 Outreach Intern (UNPAID),Center for the Integration and Advancement of...,"Description: The Center for the Integration and Advancement of New Americans (CIANA) is a small, Queens-based nonprofit providing social..."
West Harlem Joggers and Walkers Needed!,Back on My Feet NYC,"Go the extra mile with Back on My Feet NYC! Dedicated teams of volunteers run, walk, or jog 2-4 miles with our members who are..."
East Harlem Morning Runner and Walker,Back on My Feet NYC,"Go the extra mile with Back on My Feet NYC's Team East Harlem! Dedicated teams of volunteers run, walk, or jog 2-4 miles with our members..."
Embedded Tutoring Support for Methods and Techniques of Sociological Research Course at...,The City Tutors,The City Tutors (CT) is looking for an embedded tutor to provide academic support for a Methods and Techniques of Sociological Research...
Senior Companions - Brooklyn (Kings County),NYS OPWDD Senior Companion Program,Come volunteer as a Senior Companion in Brooklyn! *Must be 55 years or older to volunteer Senior Companions provide one-on-one support...
Tutor Adult Learners in Downtown Newark,All The Way Up Adult Education Center,All The Way Up Adult Education Center is looking for volunteers to be apart of its team of tutors. Tutors teach in small group sessions...
Home work helpers,Astoria Values Inc.,We are looking for volunteers for our Community Center who enjoy working with Kids. We also want volunteers who want to help adults with...
Do you enjoy creative writing?  Want to share your passion?,"Bowery Residents' Committee, Inc.","Do you enjoy the written word? Are you familiar with proper form and function in a poem? Do you have a passion for putting pen to paper,..."
Funding Proposal help!,Animal Connection,Hello volunteermatch world! I am working on procuring funding for my project www.animalconenction.info we do animal sanctuary trips and...
Cardiac Concierge,Mount Sinai St. Luke's Hospital,The Cardiac Concierge volunteer will assist the department staff by ensuring patient comfort and serve as a customer liaison and point of...
Cancer Foundation Internship,The Cristian Rivera Foundation,"Are you looking to start making a valuable contribution to our world? Are you looking for an Internship that changes lives, where your..."
"Curriculum Reviewer - (Python, Javascript, Digital Marketing, Graphic Design))",THE KNOWLEDGE HOUSE,"As a curriculum reviewer, you'll be working alongside our Teaching & Learning Team to review and change our curriculums to ensure our..."
Digital Marketing and Communications Instructor,THE KNOWLEDGE HOUSE,"As an instructor of the class, you'll either be leading or assisting in our Digital Marketing & Communications course. During this 9..."
Homework Helper,New York Public Library,"Volunteers are needed weekday afternoons, Monday and Wednesday to assist youth in grades 1- 6 with a variety of homework subjects."
Education Internship,"South Bronx United, Inc.",Overview: South Bronx United Education Interns work closely with SBU educational staff in coordinating and supervising the SBU After...
Volunteer with Older Adults on Your Schedule,"DOROT, Inc","Join DOROT""s Response Team for Occasional Visiting with Older Adults Respond to requests for volunteers to visit and work with older..."
Volunteer to read with children in the South Bronx!,Episcopal Charities,Do you love to read? Do you love working with kids? This is the PERFECT opportunity for you! St. Ann's in the Bronx is looking for...
Board Membership,The Masakhane Center,"Are you interested in sex positive education? Would you like to help change the state of sexuality education in the Newark, NJ community?..."
"Support our Students in our After-School Programs as a Tutor, Helper, and Friend!",East Harlem Tutorial Program,"East Harlem Tutorial Program offers a variety of volunteer opportunities through our public charter schools, after-school, and summer..."
"Support our Students in our Schools as a Tutor, Helper, and Friend!",East Harlem Tutorial Program,"East Harlem Tutorial Program offers a variety of volunteer opportunities through our public charter schools, after-school, and summer..."
Adult Education and Job Readiness Projects with New York Cares in Queens,New York Cares,"Planning for a better future starts by believing that one is possible. On New York Cares' Adult Education projects, volunteers help..."
Adults and Children with Special Needs Projects with New York Cares in Queens,New York Cares,"New York Cares offers many programs serving adults and children with special needs, which present our volunteers with a chance to give a..."
Meal assistance,"Youth Action Programs and Homes, Inc. (Youth...",Youth Action Meal Service Assistant Looking for a volunteer with a current NYC food handlers certification (willing to sponsor if needed)...
Children's Education Projects with New York Cares in Queens,New York Cares,Help build a strong foundation for the academic achievement of young New Yorkers. New York Cares' Children's Education projects help New...
ESL Volunteers,Commonpoint Queens,ESL Volunteers Needed for Conversation Classes Class Day(s): Tuesday Class Time: 9am to 10am (1 hour) Description of Need: Commonpoint...
Environment and Revitalization Projects with New York Cares in Queens,New York Cares,New York Cares volunteers work all year round to keep our city's public spaces well-maintained for all New Yorkers to enjoy and ensure...
Health and Wellness Projects with New York Cares in Queens,New York Cares,"On New York Cares' Health and Wellness projects, volunteers bring much-needed companionship to long-term hospital residents and..."
Hunger Projects with New York Cares in Queens,New York Cares,"Volunteers on New York Cares' Hunger projects do more than simply serve a meal - they provide a warm smile, friendly conversation, and..."
Seniors Projects with New York Cares in Queens,New York Cares,"Seniors in nursing facilities tend to have few visitors, but with a few hours of your time, you can provide the social interaction vital..."
Children's Education Projects with New York Cares in Staten Island,New York Cares,Help build a strong foundation for the academic achievement of young New Yorkers. New York Cares' Children's Education projects help New...
Adults and Children with Special Needs Projects with New York Cares in Staten Island,New York Cares,"New York Cares offers many programs serving adults and children with special needs, which present our volunteers with a chance to give a..."
Adult Education and Job Readiness Projects with New York Cares in Staten Island,New York Cares,"Planning for a better future starts by believing that one is possible. On New York Cares' Adult Education projects, volunteers help..."
Health and Wellness Projects with New York Cares in Staten Island,New York Cares,"On New York Cares' Health and Wellness projects, volunteers bring much-needed companionship to long-term hospital residents and..."
Environment and Revitalization Projects with New York Cares in Staten Island,New York Cares,New York Cares volunteers work all year round to keep our city's public spaces well-maintained for all New Yorkers to enjoy and ensure...
Seniors Projects with New York Cares in Staten Island,New York Cares,"Seniors in nursing facilities tend to have few visitors, but with a few hours of your time, you can provide the social interaction vital..."
Hunger Projects with New York Cares in Staten Island,New York Cares,"Volunteers on New York Cares' Hunger projects do more than simply serve a meal - they provide a warm smile, friendly conversation, and..."
"Newark: Seeking Dynamic, Professional, Female Leaders for Women's Empowerment Org",WGIRLS INC,"Are you a bright, motivated, self-starting professional woman who cares deeply about the needs of women and children in your community?..."
Program Asst.,PRO YOUTH RECREATION AND FAMILY CENTER INC,Work with Our Nonprofit staff developing communications and helping to plan and execute events and educational programs. Responsibilities...
Prep & Serve (18+),Food Bank For New York City,"Volunteers chop, mix, and prepare food for use at our nightly dinner service, serving up to 500 New Yorkers. You'll also serve a fresh..."
Senior Breakfast (18+),Food Bank For New York City,Volunteers serve breakfast to the elderly at our Senior Program! Some of the most vulnerable New Yorkers are senior citizens. Be on the...
Dinner Service (18+),Food Bank For New York City,"Volunteers serve a hot meal, offer a friendly face, and show fellow New Yorkers that they care! Serve plated meals, give out to go meals,..."
Food Delivery Support in West Harlem (16+),Food Bank For New York City,"Unload the truck and help deliver new food items at our choice-style food pantry that provides more than 40,000 meals a month. Dress..."
"Sweep, Scrub, and Shine in West Harlem",Food Bank For New York City,"Our Community Kitchen and Pantry welcomes a multitude of both clients and guests everyday, but to keep our busy kitchen and pantry..."
Shop & Stock with Seniors in West Harlem (13+),Food Bank For New York City,"Volunteers assist senior citizen members of our pantry, check out and bag groceries, and restock shelves at our choice-style food pantry...."
Saturday Shop & Stock with Families in West Harlem,Food Bank For New York City,"We are excited to be launching a new expansion of our pantry offerings at the Community Kitchen and Pantry, opening up our pantry on..."
Shop & Stock with Families in West Harlem,Food Bank For New York City,"Volunteers assist families as they shop, check out and bag groceries, and restock shelves at our choice-style food pantry that provides..."
Speak Up,PRO YOUTH RECREATION AND FAMILY CENTER INC,"Volunteers help students in grades 8 and 9 gain confidence in their public speaking skills by introducing them to improvisation, speech..."
Repack in Hunts Point,Food Bank For New York City,You can provide vital help to us at our highest need project by sorting donated and bulk items into boxes of specific categories and...
Volunteer Your Garden (Give back to our pantry),Commonpoint Queens,"Looking to volunteer from your backyard? Families, schools, and anyone with a garden can donate produce they've grown to our food pantry..."
Volunteer Tech Coach,"DOROT, Inc",DOROT’s new One-to-One Technology Coaching Program helps older adults learn to use technology for social connection and accessing...
Donate Birthday Gifts for DOROT's Birthday Visiting Program,"DOROT, Inc","Host a Birthday Gift Drive or Packing Event where you and your closest friends, co-workers, or classmates can come together to purchase..."
Music and Memory,AHRC NYC,"Do you want to be a part of an exciting, innovative project that taps into your passion for music and technology? Whether you are a..."
Marketing/Communications Internship Opportunity,Queens Economic Development Corporation,"We are seeking an enthusiastic intern with an interest in tourism promotion, event planning and outreach assistance. As part of our..."
Neighborhood Economic Development Internship,Queens Economic Development Corporation,"Assist in implementing commercial revitalization projects Participate in community outreach, perform business and shopper surveys Conduct..."
Gain Work Experience - Become a Business Services Intern,Queens Economic Development Corporation,"The Queens Economic Development Corporation (QEDC) is a private not-for-profit corporation located in Kew Gardens, NY. Its mission is to..."
Do you love MATH? Volunteer MATH Tutors needed in Upper West Side!,"Top Honors, Inc.","Top Honors is a non-profit educational organization that provides free math tutoring to NYC 5th, 6th, 7th, and 8th-graders. Tutoring..."
"Social Worker for ""at risk"" girls group",SEEDS TO FLOWERS INC,"Seeds To Flowers, Inc is a non profit at empowers at risk girls in low income communities through education, personal development and..."
Board Member: CPA Volunteer for kids non-profit,Hosh Yoga,Hosh Kids needs your help! As we make enrichment education for all children possible. We are looking for some enthusiastic volunteers to...
Office Assistant for Food Justice Non-Profit,The Campaign Against Hunger (TCAH),The Campaign Against Hunger has been providing thousands upon thousands of people with free food and other social services for 20 years....
Afterschool Tutor,Dominico-American Society of Queens,"The instructor should be actively involved with the students, focusing on improving their academic records as well as strengthening areas..."
Photography and Graphic Design Intern,Nia Community Services Network,"Volunteer Opportunity Available: NIA seeks a Photography and Graphic Design Intern to take photographs, design flyers, and assist with..."
Travel Soccer Goalie Coach,"South Bronx United, Inc.",Overview: South Bronx United is seeking energetic and committed volunteer goalie coaches with a passion for youth development and soccer...
Non-Profit Development Internship,"South Bronx United, Inc.",Overview: Non-profit development interns work closely with South Bronx United's Executive Director in building organizational capacity in...
Internship in Social Services for College Students,"DOROT, Inc","DOROT offers semester or year-long internships for college students interested in careers in non-profit management, community organizing,..."
"Can You Help us set up an On-Line Store for our thrift shop, The Sharing Place?",LSA Family Health Service,"We need a Volunteer to set up an on line store for our thrift shop, the Sharing Place. The Sharing Place is a thrift store boutique..."
Dynamic Volunteers Needed for Arts Organization,African Voices Communications Inc.,Seeking a dynamic team of self-motivated individuals with exceptional leadership and organizing skills to assist in expanding our...
Pharmacy Partners Volunteer Program,THE BROOKDALE UNIVERSITY HOSPITAL AND MEDICAL...,Volunteers provide health literacy assistance and education to our outpatient population in an effort to teach basic health literacy...
Child Life Volunteer,THE BROOKDALE UNIVERSITY HOSPITAL AND MEDICAL...,The Volunteer Services Department at the Brookdale Hospital and Medical Center is seeking volunteers to participate in their Volunteer...
VOLUNTEER OPPORTUNTITIES,THE BROOKDALE UNIVERSITY HOSPITAL AND MEDICAL...,"Several volunteer opportunities exist in the hospital and/or nursing home. These include: Clerical, Surgical Advocate, Emergency Room,..."
Music Therapy Volunteers needed in Hudson County,Homeside Hospice,Homeside Hospice is looking for volunteers to provide Music Therapy to our patients in assisted living and in nursing homes in Hudson...
Membership Associates,African Voices Communications Inc.,Proven ability to attract new business and turn ideas into realities. We are not looking for individuals to pitch new ideas; we are...
HELPFUL SPOONS VOLUNTEER PATIENT FEEDING PROGRAM,THE BROOKDALE UNIVERSITY HOSPITAL AND MEDICAL...,"The Brookdale University Hospital Medical Center is looking for caring people to join their ""Helpful Spoons Patient Feeding..."
Front Desk Volunteer,COUNCIL OF PEOPLES ORGANIZATION,"COPO seeks a front desk volunteer to greet visitors, answer and direct calls, and maintain the appearance and organization of the..."
Food Pantry Intern,COUNCIL OF PEOPLES ORGANIZATION,A wonderful opportunity for you to help those in need living in the Brooklyn area by assisting our Food Pantry Inventory Coordinator....
Help seniors attend Religious Life at The New Jewish Home,"The New Jewish Home, Manhattan Division",We are seeking individuals to assist weekly with transporting residents to Religious Services Please apply online at the following link:...
Help elders attend recreation activities - Transport Assistant,"The New Jewish Home, Manhattan Division",Work under the direction of the staff and with other volunteers to assist in transporting residents in wheelchairs to and from their...
Friendly Visitor at The New Jewish Home,"The New Jewish Home, Manhattan Division","As a friendly volunteer at The New Jewish Home, Manhattan you could be that person who will listen, that much needed friend by spending..."
Weekend Repack in Hunts Point (BRONX),Food Bank For New York City,"One Saturday each month, we welcome volunteers of all ages to our Warehouse & Distribution Center in the Bronx, uniting in an effort..."
Travelers Aid Newark Liberty International Airport Volunteer,Travelers Aid Newark Liberty International...,Travelers Aid at Newark Liberty International Airport is seeking volunteers to welcome passengers and provide information regarding a...
Baby Minder/Hospitality Volunteer STATEN ISLAND,FRIENDS OF NEW YORK CITY NURSE FAMILY...,Friends of NYC Nurse Family Partnership helps first-time low-income mothers get their babies off to a good start. We need volunteers to...
Garden and Composting Volunteer,COUNCIL OF PEOPLES ORGANIZATION,"Do you have a green thumb? COPO, a non profit based in Midwood, is starting a community garden and composting program this summer in our..."
Volunteer with Meals on Wheels Monday through Saturday!,Union Settlement,We're looking for several people to volunteer with our Meals on Wheels program Monday through Friday 9am - 1pm or Saturdays 8:30am to...
Habitat for Humanity NYC ReStore Volunteers Needed!,Habitat for Humanity New York City,Volunteer with the ReStore team and help us raise funds for Habitat for Humanity NYC! GENERAL SUMMARY: Habitat for Humanity NYC’s...
Senior Services Intern,COUNCIL OF PEOPLES ORGANIZATION,COPO is seeking a Senior Services Intern to assist the Senior Social Worker with coordinating services to meet senior members' needs....
Alternatives to Violence Project Workshop Facilitator,ALTERNATIVES TO VIOLENCE PROJECT INC,"Lead three day, life changing experiential workshops in New York State prisons, schools and communities through exercises in affirmation,..."
Volunteer To Cook & Serve Every Wednesday,MANDALA CAFE INC,"Each Wednesday, we prep & serve a simple vegetarian meal offering in Central Harlem for anyone who needs one. One can help cook..."
Do You Speak Hebrew? Looking to Volunteer in Queens?,Queens Community House,Female Jewish senior in her early 90s who speaks Hebrew and Hungarian is looking for a visitor once a week at her Forest Hills home....
Public Relations Manager,Migration Resource Center,The Public Relations Manager will be primarily responsible for increasing the presence of Migration Resource Center (MRC) in Staten...
Immigration Assistant,Migration Resource Center,The Immigration Assistant will be primarily responsible for supporting all aspects of immigration case management; including preparing...
Development Intern,Migration Resource Center,"The Development Intern will primarily be responsible for identifying, designing and implementing fundraising strategies for Migration..."
Immigration Intern,Migration Resource Center,The Immigration Intern will be primarily responsible for supporting all aspects of immigration case management; including preparing...
Serve and Host Meals at DOROT's Homeless Prevention Program for Seniors,"DOROT, Inc","Mix and mingle with DOROT’s Homelessness Prevention Program participants on Thursday evenings. Help serve group dinners, sample a..."
Friendly Visiting Volunteers Needed -- Weekly and Monthly Options,"DOROT, Inc","Visit a senior and forge a new friendship. Enjoy conversation, companionship and share mutual interests. These one hour visits occur..."
Outreach and Marketing Intern,Migration Resource Center,The Outreach and Marketing Intern will be primarily responsible for increasing the presence of Migration Resource Center (MRC) in Staten...
Administrative Assistant,STEM Kids NYC,"We are looking for a part-time Administrative Assistant to join our team. STEM Kids NYC is a small organization, currently run by a core..."
Technical Reviewer,THE KNOWLEDGE HOUSE,"Sign Up Here: http://www.theknowledgehouse.org/volunteer/ Objective/Purpose: As a Technical Reviewer, you will be responsible for helping..."
Creative Chefs for Food Pantry,The Campaign Against Hunger (TCAH),"The Campaign Against Hunger is a food pantry. But we are also so much more than that, offering classes and tastings of healthy foods to..."
Care of the Park in Branch Brook Park,Jersey Cares,"Known nationally as the first park open to the public in the United States, local treasure Essex County Branch Brook Park needs you!..."
Plant It Forward in Newark (A Garden of Worker Bees),Jersey Cares,Join a team of passionate volunteers who are dedicated to local farming by participating in the Garden of Worker Bees. We need your...
Corporate and Group Volunteering with CUCS,Center for Urban Community Services,Our Volunteer Program gives corporate and large groups the opportunity to make a meaningful impact in supporting our mission. We have...
Internship/Video and Curriculum Design/Structural Biology Lab/Upper Manhattan/Research,The City Tutors,The City Tutors (thecitytutors.com) seeks volunteers interested in working in video and curriculum design to support the Structural...
Educating the public on preservation of honey bees through community actions,Hudson River Apiary Society,Our immediate goal is partnerships and collaborations with like minded groups and sponsors to expand and sustain our mission. We are...
LSSNY Office Assistant,Lutheran Social Services of New York,GENERAL DESCRIPTION: The main office assistant welcomes visitors and directs phone calls to appropriate staff extensions. Assisting with...
Web development /Design /programming support - Please help us help those in need,Lutheran Social Services of New York,"Our online platforms help us to service families, children, adults and seniors in need. We are looking to further develop and optimize..."
Read the Bible with a Spanish-speaking senior in her Forest Hills home,Queens Community House,Sweet and adorable older adult is interested in a friendly visitor to come to her home. This senior considers herself a spiritual person...
Seeking Mentors from the Medical Field/Flexible Commitment,The City Tutors,The City Tutors (thecitytutors.com) seeks mentors from medical field to support students at the City College of New York in the S J Levy...
"Seeking Mentors from STEM, Business/Finance, and Public Service fields/Flexible...",The City Tutors,"The City Tutors (thecitytutors.com) seeks mentors from the fields of science, engineering, technology, finance/business, public service..."
Maintenance Worker,COUNCIL OF PEOPLES ORGANIZATION,Responsibilities include but not limited to: Provide cleaning service for all areas of office building Perform constant walk-arounds of...
Childhood Development Expert for Children 0-2/Early Intervention Professional,FRIENDS OF NEW YORK CITY NURSE FAMILY...,Do you have a few hours to spend helping us devlop programs for young mothers and their babies? The mission of Friends of NYC...
Administrative Support,PRO YOUTH RECREATION AND FAMILY CENTER INC,"Administrative Support volunteers provide reception and administrative support. This position assists with the needs of our clients,..."
Hunger Helpers in Newark (St.Johns),Jersey Cares,"With our Hunger Helpers program, volunteers are empowered to change the lives of men, women, and children living in poverty. St...."
Hospice Volunteers Needed!,Grace Healthcare Services,Grace Healthcare Services is looking for Hospice Volunteers! We welcome your gifts of time and compassion. Whether you choose to work...
Community Food Pantry: in need of stock boy,Reaching-Out Community Services Inc.,Volunteers will be assisting in our Digital Choice Supermarket-Style Food Pantry program. This is adignified way of helping those in need...
Graphic Design to Spread Cultural Activities,El Taller Latino Americano,"Are you a skilled graphicdesigner? Are you proficient in Adobe Illustrator, InDesign & Photoshop? Do you know how to edit videos? We..."
Social Media Volunteer,El Taller Latino Americano,"We are seeking volunteers to help us build and support our social media presence, specifically through Meetup, Facebook, Twitter,..."
Mentor a College Student/Young Professional Impacting Positively the Community,The City Tutors,City Tutors ( thecitytutors.com ) is looking for mentors to support our tutors. If you are interested in helping someone who is actively...
Marketing Manager Intern,The City Tutors,This is a 7-14 hour internship. At least one day requires your physical presence in the office. Some of the work can be done off site....
Bilingual Microsoft Office Instructor,Dominico-American Society of Queens,"This volunteer must have a clear and basic understanding on how to use Microsoft Office and its applications, which include Word, Excel,..."
Flushing Court Ordered Community Service VIRTUAL or LOCAL Nonprofit 501c3 Nobel & Prize...,Ganga Library Inc.,"CALL 202-340-6210. Work VIRTUAL or LOCAL based on YOUR background, interests, hobbies. Any profession, occupation. Flexible schedule ...."
Court Ordered Community Service Staten Island VIRTUAL or LOCAL Nonprofit 501c3 org...,Ganga Library Inc.,CALL 202-340-6210. HURRY! You may be in almost any profession and occupation . LOCAL or VIRTUAL. CALL 202-340-6210. HURRY! You may be in...
"Court Order Community Service Hackensack VIRTUAL or LOCAL Nonprofit 501c3 Nobel, Prize...",Ganga Library Inc.,"CALL 202-340-6210. HURRY! Work VIRTUAL or LOCAL. Work based on YOUR background, hobbies. Any profession, occupation. Flexible schedule ...."
DSNY Compost Outreach Bronx Volunteer,Big Initiatives,"Join Big Reuse in partnership with DSNY as we conduct our Make Compost, Not Trash campaign in the Bronx neighborhoods of Fieldston,..."
MAM After Hours,MONTCLAIR ART MUSEUM,"Featuring a live performance by Steely Dan Tribute band, The Royal Scam, this intimate and engaging set will include live music and bar..."
Serenity Hospice Is Looking For Caring People To Volunteer With Our Patients!,Serenity Hospice Care,"Do you want to make a difference in the life of a terminally ill patient? Our patients are located all over NJ, in various facilities and..."
Volunteers Needed at the 2019  Johnnies Home Games,Simply United Together,Good day! IT'S THAT TIME OF THE YEAR AGAIN!!!!! And we are looking for volunteers to operate food and beverage concession stands at...
