title,org,desc
Classroom Support Volunteer,Center for Changing Lives,Center for Changing Lives Classroom Support Volunteer Description Background: The Center for Changing Lives’ vision is a community...
Communications and Marketing Volunteer,Friedman Place,"Friedman's Place Developement Team is small but mighty! However, we can always use help with communicating to our fans and supporters...."
Special Events and General Fundraising Volunteer,Friedman Place,General: Getting information correct in the data base is one of the first and most important tenants in fundraising. We need help with...
Home Visit Coordinator,ALIVE Rescue,"With the increase in animals being rescued, we have a dire need for more home visit coordinators. Home visit coordinators play an..."
Adoption Coordinator,ALIVE Rescue,"With the increase in animals being rescued, we are in need of more adoption coordinators. Becoming an adoption coordinator is one of the..."
Special Outings Assistant,Friedman Place,Responsibilities: Chaperone & socialize with residents Help with boarding and exiting the bus Escort residents to seats and restrooms...
Volunteer Coordinator,Famous Fido Rescue & Adoption Alliance,"The position: We are seeking a volunteer coordinator ( on a volunteer basis, unpaid BUT with the potential for a paid part-time job in..."
Workshop facilitator,The Rise Foundation,"The Rise Foundation is a nonprofit organization designed to provide Resourceful, Informative, Services. to Educate and Empower youth of..."
Drumming For Resistance (Inherit Chicago 2019),Chicago Cultural Alliance,The Chicago Cultural Alliance is seeking volunteers for Inherit Chicago 2019! Inherit Chicago is a month-long festival of intercultural...
Lakeview Pantry Ravenswood Warehouse & Home Delivery Program,Lakeview Pantry,"Thank you for your interest in volunteering with Lakeview Pantry. Lakeview Pantry sees thousands of volunteers every year, and we are so..."
Tutor Adults in Need,Jane Addams Resource Corporation,"Jane Addams Resource Corporation (JARC) is a non-profit that promotes strong communities, businesses and households to ensure that people..."
Volunteer with The Salvation Army's Social Services Help Desk,The Salvation Army Metro Chicago,Do you want to help others? The Salvation Army is looking for a compassionate and detail-minded volunteer who is comfortable talking with...
Evening Tutoring (Adult Basic Education),Jane Addams Resource Corporation,"Volunteer Opportunity We are looking for tutors to assist adults in basic reading, writing, math, GED prep, and English as a Second..."
Math Tutors NEEDED!! Help Adults Learn,Jane Addams Resource Corporation,"Volunteer Opportunity We are looking for tutors to assist adults in Math! No experience necessary. Training, materials, and on-site..."
Tutor Adults in Need. No Experience Needed.,Jane Addams Resource Corporation,"Volunteer Opportunity We are looking for tutors to assist adults in basic GED prep. No experience necessary. Training, materials, and..."
Help Adults Learn (ESL Tutor),Jane Addams Resource Corporation,"Volunteer Opportunity We are looking for tutors to assist adults in basic reading, writing, math, GED prep, and English as a Second..."
Help Adults Learn,Jane Addams Resource Corporation,"Volunteer Opportunity We are looking for tutors to assist adults in basic reading, writing, math, GED prep, and English as a Second..."
Help Adults Learn (Daytime hours),Jane Addams Resource Corporation,"Volunteer Opportunity We are looking for tutors to assist adults in basic reading, writing, math, GED prep, and English as a Second..."
Lakeview Pantry Receptionists Needed!,Lakeview Pantry,Receptionists Volunteer Opportunity Thank you for your interest in volunteering with Lakeview Pantry. Lakeview Pantry sees thousands of...
The Friends of the Oak Park Conservatory is Seeking Board Members and Committee Chairs,Friends of the Oak Park Conservatory,The Friends of the Oak Park Conservatory is seeking individuals to serve on our Board of Directors. Please consider joining our Board...
Experimental Arts Community Space Seeking Support,COMPOUND YELLOW,"Help build a local cultural ecosystem based on sharing and generosity! Compound Yellow is a new not-for-profit in Oak Park, Illinois,..."
The Friends of the Oak Park Conservatory is looking for new volunteers!,Friends of the Oak Park Conservatory,The Friends Of The Oak Park Conservatory (FOPCON) is looking for dedicated and enthusiastic individuals to join our volunteer team! Come...
High School Equivalency Certificate Tutor,Project CARE,Volunteer Tutor will conduct Reading and Writing Workshop for 5-10 adult secondary education students who are working towards their High...
Adult Basic Education Tutor,Project CARE,Provide individual tutoring to students in the ABE program and prepare creative lesson plans. Assist students in improving academic...
English as a Second Language Tutor,Project CARE,Provide individual tutoring to students in the ESL program and prepare creative lesson plans. Assist students in improving academic...
Small Group Tutor,Project CARE,Provide small group tutoring to students in the ESL and ABE programs and prepare creative lesson plans in accordance with the established...
Lakeview Pantry Volunteer,Lakeview Pantry,"Help one of Chicagos oldest and largest food pantries distribute food to clients, stock shelves, unload deliveries, sort donations, or..."
Parent Leader - South Shore,AWOFINC,"Parent Leaders are ambassadors in the community, by offering other parents information about proven ""parenting techniques""..."
Inspire Students at Courtenay Language Arts Center!,Junior Achievement of Chicago,Make an impact on the lives of kindergarten to 8th grade students at Courtenay Language Arts Center! Junior Achievement is the nation's...
Acupuncturist,American Indian Health Service of Chicago,Looking for a volunteer acupuncturist to work with primary care doctor and mental health counselor to provide free or low cost services...
Summer Volunteers Needed!,Cradles to Crayons,Are you wanting to make a big impact on the lives of local Chicagoland children and have fun while impacting thousands? Cradles to...
Citizenship Program Tutors,Albany Park Community Center,"Albany Park Community Center is looking for Citizenship Program Tutors! There is no training required, and the tutor will be placed..."
Volunteer Literacy Tutors,Albany Park Community Center,Albany Park Community Center is looking for tutors to help our ESL (English as a Second Language) and ABE/GED (Adult Basic Education)...
Youth Mentor,Vietnamese Association of Illinois,Our volunteer mentors will lead workshops/programs that engage our youth in relevant topics they encounter in their daily lives; this can...
Become a Community Champion!,Cradles to Crayons,Are you looking for regular volunteer opportunities on weekdays or weekends? Are you wanting to make a big impact on the lives of local...
Pick up donations for local food pantry!,Lakeview Pantry,We are looking for dedicated volunteers to help us out at Lakeview Pantry. Our volunteers can drive or assist in our cargo van to pick up...
YoungLives Chicago: Mentoring and Supporting Teen Moms,Young Life Chicago-Northside,"It's no secret that the teen years can be tough. And for some girls, the standard turbulent emotions and raging hormones are just a small..."
Love Jesus and young people? Volunteer with youth outreach/mentoring,Young Life Chicago-Northside,Young Life believes that every kid is valuable to God. Volunteer leaders have the opportunity to not only share this amazing love story...
Level 1 Clinic Assistant,Tree House Humane Society,Purpose of Position: Level 1 Clinic Assistants perform supportive tasks in order to facilitate work flow in the Clinic and Foster...
Adoption Counseling Assistant Level 1,Tree House Humane Society,"Purpose of Position: Level 1 Adoption Counselors represent Tree House with empathy, ensuring that adopters have the knowledge they need..."
Director of Membership / Associate Director of Membership,In Her Shoes Foundation,Director of Membership / Associate Director of Membership Position Summary: The Director of Membership / Associate Director of Membership...
Associates Board Member,Sarah's Circle,The needs of homeless women in Chicago are significant and increasing. The 2015 City of Chicago point-in-time count of homelessness...
Heartmate Mentor!,Hephzibah Children's Association,Volunteer Job Description: Heartmate Heart Mate mentors make long-term commitments to spend time with a child. Volunteers are matched...
Parent Leader - Chicago 5th Ward,AWOFINC,"The primary criteria for recruiting these parent leaders will be their passion, desire, and enthusiasm for making positive changes in..."
Technology Mentor!,Hephzibah Children's Association,Our Technology Program was launched in 2012 to help the children in our Group Homes - who lag far behind their peers in technology skills...
Community Outreach Coordinator - Violence Prevention Consortium,AWOFINC,"Community Outreach Coordinator responsibilities: Identify contacts, and perform direct/ongoing outreach efforts with community..."
Community Outreach Coordinator - Youth Leadership & Development,AWOFINC,"Community Outreach Coordinator responsibilities: Identify contacts, and perform direct/ongoing outreach efforts with community..."
Community Service Worker - Chicago Metro South,AWOFINC,Community Service Worker Assists individuals and families through emotional support advocacy and guidance in developing and using their...
Parent Leader - Chicago Metro South,AWOFINC,"Parent Leaders are ambassadors in the community, by offering other parents information about proven ""parenting techniques""..."
Parent Leader - Northshore,AWOFINC,"Parent Leaders are ambassadors in the community, by offering other parents information about proven ""parenting techniques""..."
Community Outreach Coordinator - Parent Information & Resource Center,AWOFINC,Community Outreach Coordinator should be interested in pursuing a career in social service nonprofit work. Coordinator responsibilities:...
Violence Prevention Volunteer - Chicago Metro South,AWOFINC,"Volunteer for Street Engagement Team: Engage at risk young people on the streets, parks, spiritual meeting places, and common areas in..."
Foster Care Volunteer Mentor,Hephzibah Children's Association,Family Based Services volunteer mentors make long-term commitments to spend quality time with a child in our family-based services...
Advisory Committee Member,AWOFINC,"AWOFINC’s advisory committee exists to help the organization raise funds, tap into existing community resources, and use their..."
Violence Prevention Volunteer - Northshore,AWOFINC,"Volunteer for Street Engagement Team: Engage at-risk young people on the streets, parks, spiritual meeting places, and common areas in..."
Community Youth Worker - Chicago Metro South,AWOFINC,"Youth workers work with young people aged 13-19, encouraging them, providing them with support and helping them to achieve their..."
"Meal Delivery in Berwyn, IL",Meals on Wheels Foundation of Northern Illinois,The Meals on Wheels Foundation of Northern Illinois is looking for volunteers to deliver meals to homebound seniors. We serve lunch every...
Make a difference in the lives of girls.  Mentors and Leaders Needed.,Girl Scouts of Greater Chicago and Northwest...,Girl Scouts need volunteer program facilitators to deliver programs to girls grades KG-5th or 6th-8th. Program opportunities include the...
Volunteer Oppertunties for Northwestern wildcats,L.E.M.O.N.S.,"Attention excited Wildcat fans, supporters and good Samaritans! Volunteers needed for this years Wildcat home games ."
Chicago East Side needs leaders like YOU!,Girl Scouts of Greater Chicago and Northwest...,Girls in Chicago East Side need inspiring Girl Scout troop leaders - people like you! We are looking for people to share their time and...
Hegewisch needs leaders like you!,Girl Scouts of Greater Chicago and Northwest...,Girls in Hegewisch need inspiring troop leaders - people like you! We are looking for people to share their time and talents with girls...
Lincolnwood and Surrounding Evanston Needs a Leader Like YOU!,Girl Scouts of Greater Chicago and Northwest...,"Have fun working with a minimum of one other adult to lead girls in planning, carrying out and evaluating activities in ways which help..."
Hospice Volunteer-Chicago and Southern Suburbs,Advocate Hospice,Volunteer services would be in a patients home or facility through out the area listed below. Offering support to the terminally ill and...
Provide Compassionate Support to brighten a Hospice Journey,Kindred Hospice,"Many of us have experienced a loss in our lives - a sibling, a parent, a grandparent, a child. Think back on that time - who supported..."
Comfort Seniors in the Berkeley Area!,Residential Hospice,We are looking for individuals who really want to make a difference for seniors in their community. We need volunteers to provide...
"Compassionate Teens, Students, and Adults Needed to Visit Hospice Patients in...",Harbor Light Hospice,Are you a compassionate and caring person? Do you have at least 2 hrs. in the week or weekend to help? Empathetic volunteers will serve...
Food Pantry Volunteer,Howard Area Community Center,"Volunteer at the Howard Area Community Center Food Pantry! The volunteer-run pantry served 24,000 packages of food last year to those..."
Tutor,Family Matters Community Tutoring Program,"After school and weeknights in the homey spaces of the 3-flat building on Marshfield Avenue, tutor/mentors work one-on-one with school..."
Office Volunteer,Turning Point Behavioral Health Care Center,"Established community mental health center in Skokie, IL seeks two Part-time Volunteers to assist with office and clerical tasks. Ideal..."
Intern at the Institute for Therapy through the Arts!,Institute for Therapy through the Arts,Come intern at the Institute for Therapy through the Arts and gain valuable profession and clinical experience in the field of creative...
SPC Volunteer,SOUTHSIDE PREGNANCY CENTER,"Are you seeking a volunteer position that is richly fulfilling and rewarding? For many of our volunteer opportunities, we request that..."
2019 Lincolnwood Turkey Trot,Village of Lincolnwood Parks & Recreation...,The Village of Lincolnwood Parks and Recreation Department is looking for volunteers to bundle up and brave the weather while providing...
Family Life Resource Center (FLRC) Facilitator,SOUTHSIDE PREGNANCY CENTER,"Facilitate Family Life Meeting group conversation flow. Authoritative with kindness, lead the class. Share God’s love and Word in a..."
Donation Center Assistant,SOUTHSIDE PREGNANCY CENTER,"Clean and sort donated items, bundle diapers, prepare client information packets, and other miscellaneous duties. Flexible schedule,..."
Family Coach,SOUTHSIDE PREGNANCY CENTER,Participate in class discussion during Family Life Meetings. Mentor young clients/families and encourage them in their difficult...
Male Mentor,SOUTHSIDE PREGNANCY CENTER,Model Christian living and teach Biblically-based perspectives to young men and fathers. H as a personal and growing relationship with...
One Time Events,SOUTHSIDE PREGNANCY CENTER,"Provide support through committee work and service opportunities for annual and special events: Laugh for Life, Phonathon, Friends for..."
Marketing & Media Management,Mental Health Association GC (MHAGC),"MHAGC Marketing & Media support Overview The Marketing & Media person will work to promote the MHAGC brand via the planning,..."
Event Planning volunteer,Mental Health Association GC (MHAGC),MHAGC Event Planner Overview The MHAGC Event Planning role is for individuals who enjoy planning events and working to make them...
Membership Drive Volunteer,Mental Health Association GC (MHAGC),Volunteers make calls and assist potential members - both members and referral service members - with setting up a pledge or directing...
Chicago area Pet Therapy Hospice Volunteer,Rainbow Hospice and Palliative Care,As a Pet Therapy Volunteer you and your pet will be assigned to visit patients in your own community. You bring your special skills and...
Skokie area Pet Therapy Hospice Volunteer,Rainbow Hospice and Palliative Care,Patient Support volunteers with a pet companion are part of the interdisciplinary team and provide support in various settings including...
2019 CPS Junior Prep Bowl Chess Tournament,Chicago Public Schools Academic Decathlon,"We, Chicago Public Schools Department of Academic Competitions, are finalizing plans for the 2019-2020 Academic Chess Program and are in..."
Volunteers needed for the 2019 Chicago Fire SC Home Games,Simply United Together,Volunteers needed for the 2019 Chicago Fire Major League Soccer Season...We are in need of assistance of running our concession stand at...
St. Jude Dream a Little Dream Fashion Show,ALSAC/St. Jude Children's Research Hospital,"The 25th Annual St. Jude Fashion Show will be held on Sunday, November 10th, 2019 at the Donald E. Stephens Convention Center in Rosemont..."
"Volunteers Companionship needed for our seniors,",Great Lakes Caring Hospice,"Make a real difference in someone's life! Great Lakes Caring/Elara Hospice, a leading care provider in the Midwest, is looking for..."
Hospice Volunteers needed for our Seniors,Great Lakes Caring Hospice,"Make a real difference in someone's life! Elara Caring Hospice, a leading care provider in the Midwest, is looking for compassionate..."
Love to shop?,Cantata Adult Life Services,"Assist seniors from Cantata on their monthly shopping trip. Held on the fourth Tuesday of each month from 1:00pm to 4:00pm, ride on our..."
Welcome Desk Receptionist,Cantata Adult Life Services,The Volunteer Receptionist attends to visitors and deals with inquiries on the phone and face to face. Supplies information regarding...
"""OPERATION SEARCHLIGHT""  LOOKING FOR MISSING VETS",COALITION OF VETERANS ORGANIZATIONS,The Coalition of Veterans Organizations is preparing a search for American Veterans right here in our own Chicago area neighborhoods and...
Help Give Cancer Patients a Much-Needed Ride!,American Cancer Society,One of the biggest road blocks to cancer treatment can be lack of transportation. That's why the American Cancer Society Road To Recovery...
La Grange area Home Hospice Patient Support/Companion Volunteer,Rainbow Hospice and Palliative Care,"Work near your home! As a Hospice Patient Support/Companion Volunteer, you will be assigned to support a hospice patient and their family..."
Chicago area Home Hospice Patient Support/Companion Volunteer,Rainbow Hospice and Palliative Care,"Work near your home! As a Hospice Patient Support/Companion Volunteer, you will be assigned to support a hospice patient and their family..."
Skokie area Home Hospice Patient Support/Companion Volunteer,Rainbow Hospice and Palliative Care,"Work near your home! As a Hospice Patient Support/Companion Volunteer, you will be assigned to support a hospice patient and their family..."
Outreach and Engagement Specialist (AmeriCorps),Housing Forward,"Job Summary: The outreach and engagement specialist is responsible for 1) intake, assessment, and referral services to clients in the..."
Home Delivered Meals Volunteers,CJE SeniorLife,Deliver hot and cold meals to homebound elderly in East and West Rogers Park in Chicago or in Skokie/Morton Grove/Lincolnwood/Evanston....
Group Leaders/Activity Assistants,CJE SeniorLife,"Lead discussions and share your special interests such as books, gardening, sports, art, cooking, card games, etc. Other possibilities..."
Friendly Visitor,CJE SeniorLife,"Seeking volunteers in a variety of senior care settings--in Skokie, Deerfield and Chicago locations. A number of friendly calling and..."
Seeking Bilingual English/Russian Speakers,CJE SeniorLife,"CJE SeniorLife, which offers a comprehensive network of programs and services for older adults and seniors, is seeking Russian speaking..."
Dog Pals - Volunteers,CJE SeniorLife,"If you have or are interested in having your dog certified as a therapy dog, join our Dog Pals program. You will visit residents in our..."
St. Jude Volunteer Office Administrative Assistant,ALSAC/St. Jude Children's Research Hospital,Position Title: Volunteer Office Administrative Assistant Position Purpose: To support the St. Jude mission & vision and provide the...
Front Desk Volunteer - Meals on Wheels NEI,Meals on Wheels Northeastern Illinois,VOLUNTEER OFFICE ASSISTANT Summary: Volunteer Office Assistants may perform a variety of tasks depending on project deadlines in the...
"Patient Visit Volunteer and Friend in Morton Grove, Niles, Skokie Area","KINDRED HOSPICE, formerly Gentiva Hospice",Kindred Hospice is seeking volunteers to provide companionship and support to patients with life-limiting illnesses and their families in...
Volunteers--- Patient Ambassador @ Amita Health Saint Francis Hospital Evanston,Amita Health Saint Francis Hospital Evanston,Volunteer at Amita Health Saint Francis Hospital Evnston and become part of a special group of people who care! Volunteers who care are...
Animal Transporter,Magnificent Mutts & Meows Rescue,"We need drivers to help our animals get to where they are going! Transport is needed to adoption events, between local PetCo's and..."
Cat Adoption Event Aide,Magnificent Mutts & Meows Rescue,We need aides to help at our adoption events! Events are usually 2 hours in length and take place at local pet stores. We have dog...
Help CUB spread the word about Energy Efficiency!,Citizens Utility Board,CUB’s coming to your community and we need your help. We’re building a volunteer team to educate your neighbors about big...
Meet a local senior! Become a Senior Connections Visitor today!,Argentium Care (formerly SASI),"Argentium Senior Connections is looking for friendly visitors in Evanston, Glencoe, Glenview, Lincolnwood, Morton Grove, Skokie and..."
Evanston Area Volunteers Needed,The Center of Concern,We are looking for volunteers in the Evanston area for numerous volunteer opportunities coming up. Our services are expanding out to that...
Community Canvasser,AWOFINC,Purpose of Position: To promote AWOFINC and affiliates programs and increase community participation. Position’s Customer(s):...
Help deliver meals to area seniors!,"norVOLution, Norwood's Volunteer Revolution","Do you have extra time on your hands? Have a desire to help others? Norwood Seniors Network, located in the Norwood Park neighborhood, is..."
Homework Helper-Fall 2019,"Youth and Opportunity United, Inc.",Out-of-School Time (OST) Program Volunteers Volunteers commit at least one day a week during the school semester to encourage youth...
Help out with programs for Participants with developmental disabilities,Our Place,"Join participants in numerous different programs, including sports, art therapy, interactive games, and more! You may help staff by..."
Food Pantry Workers,AWOFINC,Assist with the food pantry. Set up and clean up of preparation area. Assist in preparing food bags and boxes for community residents....
Book Selector for Teacher Resource/Theme Bags,Skokie Public Library,"If you love children's books, enjoy picking out just the right book for a child, and don't mind getting lost in the stacks, then we have..."
Homebound Book Driver,Skokie Public Library,Homebound Job Description Driver Person will deliver materials to patrons every three weeks. Duties and Responsibilities Will arrange...
Book Club for the Disabled,Skokie Public Library,"Position: Let's Get Together Book Club Major Objective: To facilitate reading, discussion, and related activities in a weekly book club..."
Family Resource Center Volunteer Opportunities in Chicago (Midpointe),"Project Access, Inc.","Project Access is a non-profit organization, with the mission to be the leading provider of vital on-site health, education and..."
Cambodian Music: Life and Healing(Inherit Chicago 2019),Chicago Cultural Alliance,The Chicago Cultural Alliance is seeking volunteers for Inherit Chicago 2019! Inherit Chicago is a month-long festival of intercultural...
Love Puppies?   Want to make a difference is someone's life?,Paws With A Cause,Paws With A Cause is currently looking for volunteers to raise our future Assistance Dogs. A puppy is placed in your home at 8 weeks of...
Share your pets unconditional love with a Hospice patient,Heartland Hospice,Volunteers are the HEART of Heartland Hospice! We are looking for more pet therapy teams to join our growing team of amazing volunteers!...
Bring a Smile to a Hospice Patient!,Heartland Hospice,"Volunteers are the HEART of Heartland Hospice! We are looking for special individuals who live in oak Lawn, Burbank and surrounding..."
Bedside Pinning Ceremony for Veterans on Hospice,Heartland Hospice,"Heartland Hospice a not-for-profit, are seeking persons that have served in the US Military and ROTC students 18 and older to perform a..."
Transportation Volunteers Needed,Interfaith Community Partners,Can you spare an hour or more a week to drive an older adult? Interfaith Community Partners is a non-profit organization that works...
Foster Homes for Cats and Dogs,Magnificent Mutts & Meows Rescue,We are looking for warm-hearted individuals to foster a dog or cat in their home. The only thing required of our foster parent is to love...
Bunker Hill North Flatwoods Volunteer Habitat Restoration Workday,Friends of the Forest Preserves,The plants and animals at Bunker Hill North Flatwoods need your help! Join an inspiring movement of volunteers gathering to care for this...
Become an Avenues to Independence Thrift Shoppe Volunteer!,Avenues to Independence,Do you have an eye for antiques? Love talking and meeting new people? Volunteer at the Avenues Thrift Shoppe! We are currently looking...
Volunteer Thrift Shop Associate,"norVOLution, Norwood's Volunteer Revolution",The nonprofit Norwood Life Society Thrift Shop has been a part of the fabric of the Norwood Park community for over 30 years. People know...
Volunteer to help older adults!,"norVOLution, Norwood's Volunteer Revolution","NorVOLution, Norwood Life Society's volunteer organization in Chicago's Norwood Park community, is looking for volunteers of all kinds!..."
Help Children in Need - Chicago,LUTHERAN CHILD AND FAMILY SERVICES OF ILLINOIS,"LCFS is looking for volunteers at our Chicago office. Your time, talent and energy will make a difference. Be an important part of..."
Food Pantry Volunteers in West Suburban Chicago,Share Food Share Love Food Pantry,We are looking for volunteers to staff the food pantry during regular distribution hours which are: Tuesday evenings from 7:00 p.m. to...
Grow Food for Westchester Food Pantry,Immanuel Old Schoolhouse Community Garden &...,"Plant, tend, grow and harvest fresh produce for Westchester Food Pantry."
Grow your own Garden Bed,Immanuel Old Schoolhouse Community Garden &...,Plant and Grow your own food.
Come Grow With Us-Community Gardening,Immanuel Old Schoolhouse Community Garden &...,"Garden Beds Available for Growing Your Own Organic Produce Gardening and Maintaining Existing Growing Beds Planting, Growing and..."
Community Outreach Volunteer,NAMI METRO SUBURBAN INC,"NAMI Metro Suburban is seeking a volunteer who believes in our mission of improving the lives of individuals, families, and communities..."
Military Entrance Processing Station (MEPS) Volunteer,American Red Cross - Chicago and Northern...,Liaise with the MEPS staff to determine the best means for the Red Cross to connect with the recruits and families while they are...
EPD/Patient Transport,Advocate Christ Medical Center / Volunteer...,"Retrieve/clean equipment, fill equipment orders, deliver equipment, deliver wheelchairs, carts and other related duties. Times needed is..."
Snow Removal Help for Seniors,The Center of Concern,Grab a shovel and some friends! We are looking for winter warriors to help with snow removal/shoveling for isolated seniors in the Maine...
Concierge!  Bring compassion to the sick,Amita Health Saint Francis Hospital Evanston,"In addition to delivering excellent care and service, we want to inspire people to see their health in a new way. More than doctor visits..."
Hospice Volunteer,Advocate Hospice,In the Western suburbs of Chicago. To supporting terminally ill patients and their families by offering a compassionate presence. You...
Academic Tutor - Chicago Metro South,AWOFINC,"The duties of the tutor include providing students with academic support during assigned hours, developing academic materials and lessons..."
Friendly Visitor,The Center of Concern,Help area seniors overcome loneliness by becoming a friendly visitor to provide conversation and companionship. Visits can also include...
Office Support,Mental Health Association GC (MHAGC),We are a small group in the office and we have a relaxed atmosphere with a lot of work! R(High performing volunteer will receive $25 -...
Meal Delivery in Franklin Park,Meals on Wheels Foundation of Northern Illinois,The Meals on Wheels Foundation of Northern Illinois is looking for volunteers to deliver meals to homebound seniors. We serve lunch every...
"Meal Delivery in Hometown, IL",Meals on Wheels Foundation of Northern Illinois,"Meals on Wheels is looking for volunteers to deliver meals to homebound seniors. We serve lunch every Monday-Friday, so our volunteers..."
"Meal Delivery in Brookfield, IL",Meals on Wheels Foundation of Northern Illinois,"Meals on Wheels is looking for volunteers to deliver meals to homebound seniors. We serve lunch every Monday-Friday, so our volunteers..."
"Meal Delivery in Melrose Park, IL",Meals on Wheels Foundation of Northern Illinois,The Meals on Wheels Foundation of Northern Illinois is looking for volunteers to deliver meals to homebound seniors. We serve lunch every...
Bensenville needs VOLUNTEERS like YOU!,Girl Scouts of Greater Chicago and Northwest...,Girls in Bensenville need inspiring leaders - people like you! We are looking for people to share their time and talents with girls in...
Addison needs VOLUNTEERS like YOU!,Girl Scouts of Greater Chicago and Northwest...,Girls in Addison need inspiring leaders - people like you! We are looking for people to share their time and talents with girls from...
Archives Assistant,Hinsdale Historical Society,"Archives Assistants help staff the Roger and Ruth Anderson Architecture Center, a community resource for regional architecture which..."
"Be the Change! ESL Volunteer in Glenview, IL",St. Joseph Services,We offer talented individuals the opportunity to lend their knowledge of the English language to our enthusiastic adult students....
Corporate Group Volunteering,CLEAN UP - GIVE BACK ORG,"Clean Up - Give Back organizes cleanup campaigns within a 1-hour drive from Des Plaines, IL. We will locate places for your group to..."
Join a Cleanup Campaign to Help the Environment,CLEAN UP - GIVE BACK ORG,We organize cleanup campaigns in the Chicagoland Area. Opportunities are posted on our website. Have a group of four or more? We will...
Museum Docent,Hinsdale Historical Society,"Museum Docents guide visitors through the Hinsdale History Museum, a restored 1874 house representing a middle-class Hinsdale family home..."
"""Honoring Those Who Served"" Cleanup",CLEAN UP - GIVE BACK ORG,"Clean all along Ballard, Bender Road and down to the War Memorial at Rand. We will honor those who served our country! Bring just..."
Kickapoo Stewardship Workday,Friends of the Forest Preserves,"You will be working at a Forest Preserve, cutting down invasive brush and burning it in a brush pile. It is an incredible opportunity to..."
Kickapoo Woods Stewardship Workday,Friends of the Forest Preserves,"You will be working at a Forest Preserve, cutting down invasive brush and burning it in a brush pile. It is an incredible opportunity to..."
Whistler Woods Stewardship Workday,Friends of the Forest Preserves,"You will be working at a Forest Preserve, cutting down invasive brush and burning it in a brush pile. It is an incredible opportunity to..."
Wagner Farm Family Halloween,Historic Wagner Farm,"A Family Halloween at Wagner Farm is a kid-friendly bash that includes a haunted barn, wagon rides, pumpkin games and more ghoulish fun...."
Villa Park Veterans looking for Veteran Volunteers,Residential Hospice,"We are looking for individuals who really want to make a difference for Veteran seniors in their community, by connecting with them on a..."
Comfort Seniors in Bensenville!,Residential Hospice,We are looking for someone to provide support to hospice patients in the Bensenville area. Your presence alone can make someone feel...
Ambulatory Surgery Volunteer,Advocate Lutheran General Hospital,Offer patients and family members assistance and comfort in our Ambulatory Surgery department that performs same-day surgeries. Assist...
Flower Shop Volunteer,Advocate Lutheran General Hospital,You will be surrounded by beautiful flowers and enticing fragrances as you assist customers in our Flower Shop. You will be helping with...
Home Delivered Meals Drivers,Advocate Lutheran General Hospital,Our Home Delivered Meals program provides hot lunches to homebound elderly or disabled individuals in the community. Volunteers pickup...
Transport Local Food Donations to our Food Pantry! (Westmont),People's Resource Center,"Pick up donations from an area grocery store or restaurant each week, and deliver the items to the Westmont location Food Pantry. What..."
Greater Hammond Food Pantry Opportunities,Greater Hammond Community Services,"Volunteers help unload and sort, inspect and categorize donated food products (such as dry good and produce). Help keep area and cooler..."
Volunteer Opportunity in Nature!,BackYard Nature Center,BackYard Nature Center connects children and adults with the wonders of nature in New Trier Township. We do this by developing events and...
"Gift Shop & Dining ""To Go"" Steward",PEACE VILLAGE,"Peace Village is looking for volunteers to staff our Gift Shop and take dining ""To Go"" orders on the phone. Shifts available..."
Driver,PEACE VILLAGE,"This opportunity will involve driving residents to local appointments (doctor, hair, etc.) or stores, light shopping, etc. Must be 18 or..."
Dining Assistant Volunteer,PEACE VILLAGE,Peace Village is looking for Dining Assistant Volunteers in our dining room M-Sat 3:30 to 6:30 and Sun 11:00am-2:00pm. The position would...
Choir Director,PEACE VILLAGE,Peace Village is looking for a choir Director to coordinate 3 concerts per year (with 2-3 practices per concert). We are also looking for...
Activity Assistant For Assisted Living Residents,PEACE VILLAGE,"Peace Village is looking for individuals to help our assisted living residents during activities, ideally M, W, Th or F mornings and/or..."
Musicians,PEACE VILLAGE,Peace Village is looking for musicians of any kind to perform for our residents during the week or on Sundays from 4:00 p.m. to 5:00 p.m....
Memory Care Volunteer,PEACE VILLAGE,Peace Village is looking for individuals who are interested in spending time with some of our residents carrying on conversations or just...
Coupon Clipping Coordinator - Supporting Military Famlies,PEACE VILLAGE,Support Military Families overseas. Peace Village is looking for a Coordinator for our Clippin' for the Cause group. This is a resident...
Building & Grounds Maintenance,PEACE VILLAGE,"Looking for maintenance or trades persons who can help residents and staff with basic maintenance including Power Washing, External..."
Break the language barrier. One conversation at a time.,Literacy DuPage,"Change Someone’s Future Bridge the language gap by tutoring an adult English! As a volunteer tutor, you will teach an adult to..."
Elmhurst area Pet Therapy Hospice Volunteer,Rainbow Hospice and Palliative Care,Patient Support volunteers with a pet companion are part of the interdisciplinary team and provide support in various settings including...
Patient visit volunteers needed for hospice -- Be a companion to a senior,Silverado Hospice,Compassionate volunteers needed for Silverado Hospice Silverado Hospice is looking for compassionate people throughout Chicago and...
Living History Museum Volunteer,Bensenville Park District,Fischer Farm is looking for individuals who love to share knowledge to the public. The museum is in need of individuals who would be...
High School Students - Help Hospice Patients with your Organizing Skills!,Kindred Hospice,Are you looking for a way to help your community for a few hours a week? Do you have some time after school and not mind doing a little...
Escorted Transportation Service Drivers,North Shore Senior Center,"Drive to make a difference!! Everyday seniors in your neighborhood miss important medical appointments, simply because they couldn't get..."
